address,location,type,price,listing_image,beds,baths,half_baths,square_feet,brokerage,attribution
"421 Hudson Street, 509, Manhattan, NY 10014",W. GREENWICH VILLAGE,CONDO,14490,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46154/21563837?w=3840&q=75,3,2,Not listed,1800,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"515 West 18th Street, 911, Manhattan, NY 10011",CHELSEA,CONDO,15000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/ReSourceNonExclusives/8643064/833259924?w=3840&q=75,2,2,Not listed,1273,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"43 Clarkson Street, 4F, Manhattan, NY 10014",W. GREENWICH VILLAGE,CONDO,15500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46119/20894661?w=3840&q=75,2,3,1,2300,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"580 Saint Nicholas Avenue, 4F, Manhattan, NY 10030",HAMILTON HEIGHTS,RENTAL,2450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46118/22652335?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Bohemia Realty Group Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"52 Irving Place, 43, Manhattan, NY 10003",GRAMERCY PARK,RENTAL,3750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Nest Seekers Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"372 83rd Street, 2, Brooklyn, NY 11209",BAY RIDGE,CONDO,3800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46095/21267776?w=3840&q=75,2,1,Not listed,900,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"215 East 124th Street, 10I, Manhattan, NY 10035",EAST HARLEM,CO-OP,4750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46112/22216517?w=3840&q=75,3,2,Not listed,740,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"20 Avenue A, 5A, Manhattan, NY 10009",LOWER EAST SIDE,RENTAL,5595,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46111/22096891?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Platinum Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"15A West 64th Street, 1B, Manhattan, NY 10023",CENTRAL PARK WEST,RENTAL,2995,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46110/21447244?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Platinum Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"163 Montrose Avenue, GF, Brooklyn, NY 11211",EAST WILLIAMSBURG,RENTAL,3800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46107/21576984?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"142 Hicks Street, 2D, Brooklyn, NY 11201",BROOKLYN HEIGHTS,CO-OP,2395,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45924/21826185?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"76 North 4th Street, 418, Brooklyn, NY 11249",WILLIAMSBURG,RENTAL,5000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Serhant Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"148 Madison Street, 4, Manhattan, NY 10002",LOWER EAST SIDE,CONDO,3400,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46097/21736189?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"235 East 40th Street, 12G, Manhattan, NY 10016",MURRAY HILL KIPS BAY,CONDO,4800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46092/22216540?w=3840&q=75,1,2,1,828,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"63 East 9th Street, 7K, Manhattan, NY 10003",GREENWICH VILLAGE,CONDOP,5750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46088/20913564?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2719 Voorhies Avenue, 1, Brooklyn, NY 11235",SHEEPSHEAD BAY,TOWNHOUSE,2750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46081/20887498?w=3840&q=75,3,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"20 Pine Street, 2905, Manhattan, NY 10005",FINANCIAL DISTRICT,CONDO,4250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46074/21276325?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"220 East 87th Street, 4A, Manhattan, NY 10128",UPPER EAST SIDE,CO-OP,2585,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46078/20076861?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"88 Morningside Avenue, 3E, Manhattan, NY 10027",MORNINGSIDE HEIGHTS,CONDOP,3495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46067/20092310?w=3840&q=75,1,1,Not listed,735,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"392 Central Park West, 9F, Manhattan, NY 10025",CENTRAL PARK WEST,CONDO,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46059/21770717?w=3840&q=75,Not listed,1,Not listed,532,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2294 Frederick Douglass Boulevard, PHA, Manhattan, NY 10027",HARLEM,RENTAL,3495,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,2,2,Not listed,950,Courtesy of Home By Choice Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"40 Broad Street, 20FG, Manhattan, NY 10004",FINANCIAL DISTRICT,CONDO,7500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45933/22481230?w=3840&q=75,2,3,1,1507,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"324 East 84th Street, 5A, Manhattan, NY 10028",UPPER EAST SIDE,RENTAL,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46054/21569181?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"121 Saint James Place, THOUSE, Brooklyn, NY 11238",CLINTON HILL,TOWNHOUSE,19000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46042/21521648?w=3840&q=75,5,4,1,3849,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"318 East 77th Street, 4A, Manhattan, NY 10075",UPPER EAST SIDE,RENTAL,3500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46038/20765581?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"316 East 77th Street, 2B, Manhattan, NY 10075",UPPER EAST SIDE,RENTAL,3000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46039/21262435?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"520 East 14th Street, 32, Manhattan, NY 10009",E. GREENWICH VILLAGE,RENTAL,3650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46035/20038140?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Pocketbroker Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"562 4th Avenue, 2, Brooklyn, NY 11215",PARK SLOPE,TOWNHOUSE,3200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46040/21295914?w=3840&q=75,2,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"Park Avenue, Manhattan, NY 10016",MURRAY HILL,RENTAL,4960,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/5395/28373228?w=3840&q=75,1,1,Not listed,850,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"557 Hudson Street, 1, Manhattan, NY 10014",WEST VILLAGE,RENTAL,14500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/default-building-image.jpg?w=3840&q=75,2,3,1,Not listed,Courtesy of Real New York,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"3 Court Square, 3504, Queens, NY 11101",COURT SQUARE,CONDO,5000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46033/21276347?w=3840&q=75,1,1,Not listed,724,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"2222 Ocean Avenue, 2F, Brooklyn, NY 11229",SHEEPSHEAD BAY,CONDO,2100,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46027/22438832?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of The Lion Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"96 Avenue C, 4R, Manhattan, NY 10009",ALPHABET CITY,RENTAL,8500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46030/20393239?w=3840&q=75,3,3,1,Not listed,Courtesy of Core Group Marketing Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"520 East 14th Street, 23, Manhattan, NY 10009",E. GREENWICH VILLAGE,RENTAL,2898,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/43895/21391784?w=3840&q=75,Not listed,1,Not listed,450,Courtesy of Pocketbroker Inc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"101 Butler Street, CD, Brooklyn, NY 11231",BOERUM HILL,CONDO,7800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46024/21519082?w=3840&q=75,3,2,Not listed,1533,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"150 West 56th Street, 4410, Manhattan, NY 10019",MIDDLE WEST SIDE,CONDO,4900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46016/22654932?w=3840&q=75,1,2,1,865,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"515 East 72nd Street, 25E, Manhattan, NY 10021",UPPER EAST SIDE,CONDO,7200,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46005/20898042?w=3840&q=75,2,2,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"25 Fifth Avenue, 7E, Manhattan, NY 10003",GREENWICH VILLAGE,CONDO,7650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/46004/22673862?w=3840&q=75,1,1,Not listed,790,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"165 Christopher Street, 3A, Manhattan, NY 10014",W. GREENWICH VILLAGE,CO-OP,5750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45999/21563864?w=3840&q=75,1,1,Not listed,750,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"26 Belvidere Street, TWO, Brooklyn, NY 11206",BUSHWICK,TOWNHOUSE,4900,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45997/20618822?w=3840&q=75,4,2,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"247 West 46th Street, 406, Manhattan, NY 10036",MIDTOWN WEST,CONDO,4975,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45996/21276389?w=3840&q=75,1,1,Not listed,813,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"170 West 23rd Street, 5D, Manhattan, NY 10011",CHELSEA,CONDO,4500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45994/21276362?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"718 Broadway, 3B, Manhattan, NY 10003",NOHO,CO-OP,8000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45991/22216618?w=3840&q=75,1,1,Not listed,1400,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"205 West 136th Street, 2, Manhattan, NY 10030",CENTRAL HARLEM,CONDO,2800,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45984/21100585?w=3840&q=75,1,1,Not listed,708,Courtesy of Brown Harris Stevens Residential Sales Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"123 Fort Greene Place, 2A, Brooklyn, NY 11217",FORT GREENE,CONDO,5500,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45981/21434772?w=3840&q=75,1,1,Not listed,838,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"350 West 42nd Street, 5K, Manhattan, NY 10036",CLINTON,CONDO,4500,https://api-prod.corelogic.com/trestle/Media/REBNY/Property/PHOTO-jpeg/1043758313/1/NTk0Mi80NzM4LzIw/MjAvMTA4MzcvMTY5Mjk1OTQxNw/0rvnI5qTP4CJDIbJCK7kpv6XeqK7VcL5y1knh6kE5TY?w=3840&q=75,1,1,Not listed,710,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"555 Edgecombe Avenue, 6G, Manhattan, NY 10032",WASHINGTON HEIGHTS,RENTAL,2450,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45980/21311425?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Bohemia Realty Group Llc,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"16 East 73rd Street, 2F, Manhattan, NY 10021",UPPER EAST SIDE,RENTAL,3990,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45947/19991517?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Sothebys International Realty,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"130 Beekman Street, 4B, Manhattan, NY 10038",SEAPORT DISTRICT,CONDO,5250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45987/21211789?w=3840&q=75,1,1,Not listed,886,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"200 Chambers Street, 6S, Manhattan, NY 10007",TRIBECA,CONDO,6000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45926/20067418?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Sothebys International Realty,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"135 William Street, 12B, Manhattan, NY 10038",SEAPORT DISTRICT,RENTAL,8700,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45969/20427780?w=3840&q=75,4,2,Not listed,Not listed,Courtesy of Platinum Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"450 West 17th Street, 1107, Manhattan, NY 10011",CHELSEA,CONDO,12000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45962/22532994?w=3840&q=75,2,2,Not listed,1305,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"135 William Street, 7A, Manhattan, NY 10038",SEAPORT DISTRICT,RENTAL,9650,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45964/20427790?w=3840&q=75,5,2,Not listed,Not listed,Courtesy of Platinum Properties,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"114 West 73rd Street, 2A, Manhattan, NY 10023",UPPER WEST SIDE,CONDO,3800,https://api-prod.corelogic.com/trestle/Media/REBNY/Property/PHOTO-jpeg/1043750880/1/NTk0Mi80NzM4LzIw/MjAvMTA4MzcvMTY5MzQwNDMxMA/ZZXf-Yry2pwBk9fKho4OaENcoT7BGfLegG8uumYXaEM?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Douglas Elliman Real Estate,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"160 East 26th Street, PHB, Manhattan, NY 10010",KIPS BAY,CO-OP,5000,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleIdx/45968/21736199?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Compass,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"East 33rd Street, Manhattan, NY 10016",KIPS,RENTAL,6080,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/TrestleVow/32334/23249015?w=3840&q=75,1,1,Not listed,809,Must be registered to view full listing details,https://media-cloud.corcoranlabs.com/static-images/rls-at-rebny-red-logo.png?w=3840&q=75
"61-55 98th Street, 16B, Queens, NY 11374",REGO PARK,CO-OP,2250,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708437/mediarouting.vestahub.com/Media/138575574?w=3840&q=75,1,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"117 West 58th Street, 3D, Manhattan, NY 10019",CENTRAL PARK SOUTH,APARTMENT BUILDING,2750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708365/mediarouting.vestahub.com/Media/139009441?w=3840&q=75,Not listed,1,Not listed,Not listed,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
"52 East 4th Street, 10, Manhattan, NY 10003",EAST VILLAGE,CONDO,12750,https://media-cloud.corcoranlabs.com/filters:format(webp)/fit-in/424x424/ListingFullAPI/NewTaxi/7708343/mediarouting.vestahub.com/Media/138572953?w=3840&q=75,2,2,Not listed,1359,Courtesy of Corcoran,https://media-cloud.corcoranlabs.com/static-images/corcoran-logo.svg?w=3840&q=75
